id_text,id_word,Text
UntN TZ 25,UntN_TZ_25_00042,te-la-ak-ni
UntN TZ 26,UntN_TZ_26_00001,u3
UntN TZ 26,UntN_TZ_26_00002,(m)un-taš-dingir-gal
UntN TZ 26,UntN_TZ_26_00003,ša-ak
UntN TZ 26,UntN_TZ_26_00004,hu-ban-nu-me-en-na-ki
UntN TZ 26,UntN_TZ_26_00005,su-un-ki-ik
UntN TZ 26,UntN_TZ_26_00006,an-za-an
UntN TZ 26,UntN_TZ_26_00007,šu-šu-un-ka
UntN TZ 26,UntN_TZ_26_00008,ta-ak-me
UntN TZ 26,UntN_TZ_26_00009,u2-me
UntN TZ 26,UntN_TZ_26_00010,tu4-ur
UntN TZ 26,UntN_TZ_26_00011,hi-ih
UntN TZ 26,UntN_TZ_26_00012,si-it-me
UntN TZ 26,UntN_TZ_26_00013,u2-me
UntN TZ 26,UntN_TZ_26_00014,šu-ul-lu-me-en-ga
UntN TZ 26,UntN_TZ_26_00015,az-ki-it
UntN TZ 26,UntN_TZ_26_00016,tu4-ur
UntN TZ 26,UntN_TZ_26_00017,sah-ri
UntN TZ 26,UntN_TZ_26_00018,hu-šu-ia
UntN TZ 26,UntN_TZ_26_00019,in-gi
UntN TZ 26,UntN_TZ_26_00020,hi-en-ga
UntN TZ 26,UntN_TZ_26_00021,in-di-ig-ga4
UntN TZ 26,UntN_TZ_26_00022,a-gi
UntN TZ 26,UntN_TZ_26_00023,a-bu-ul
UntN TZ 26,UntN_TZ_26_00024,gi-nu-ni
UntN TZ 26,UntN_TZ_26_00025,ku-ši-ih
UntN TZ 26,UntN_TZ_26_00026,dingir-gal
UntN TZ 26,UntN_TZ_26_00027,a-gi
UntN TZ 26,UntN_TZ_26_00028,(d)in-šu-uš-na-ak
UntN TZ 26,UntN_TZ_26_00029,si-ia-an-ku-uk-ra
UntN TZ 26,UntN_TZ_26_00030,in
UntN TZ 26,UntN_TZ_26_00031,du-ni-ih
UntN TZ 26,UntN_TZ_26_00032,hu-ut-tak-ha-li-ik
UntN TZ 26,UntN_TZ_26_00033,u2-me
UntN TZ 26,UntN_TZ_26_00034,dingir-gal
UntN TZ 26,UntN_TZ_26_00035,a-gi
UntN TZ 26,UntN_TZ_26_00036,(d)in-šu-uš-na-ak
UntN TZ 26,UntN_TZ_26_00037,ul-li-na
UntN TZ 26,UntN_TZ_26_00038,te-la-ak-ni
UntN TZ 27,UntN_TZ_27_00001,u2
UntN TZ 27,UntN_TZ_27_00002,(m)un-taš-dingir-gal
UntN TZ 27,UntN_TZ_27_00003,ša-ak
UntN TZ 27,UntN_TZ_27_00004,(d)hu-ban-um-me-en-na-ki
UntN TZ 27,UntN_TZ_27_00005,su-un-ki-ik
UntN TZ 27,UntN_TZ_27_00006,an-za-an
UntN TZ 27,UntN_TZ_27_00007,šu-šu-un-ka
UntN TZ 27,UntN_TZ_27_00008,ta-ak-me
UntN TZ 27,UntN_TZ_27_00009,u2-me
UntN TZ 27,UntN_TZ_27_00010,tu4-ur
UntN TZ 27,UntN_TZ_27_00011,hi-ih
UntN TZ 27,UntN_TZ_27_00012,si-it-me
UntN TZ 27,UntN_TZ_27_00013,u2-me
UntN TZ 27,UntN_TZ_27_00014,šu-ul-lu-me-en-ga
UntN TZ 27,UntN_TZ_27_00015,az-ki-it
UntN TZ 27,UntN_TZ_27_00016,tu4-ur
UntN TZ 27,UntN_TZ_27_00017,sah-ri
UntN TZ 27,UntN_TZ_27_00018,hu-šu-ia
UntN TZ 27,UntN_TZ_27_00019,in-gi
UntN TZ 27,UntN_TZ_27_00020,hi-en-ga
UntN TZ 27,UntN_TZ_27_00021,in-di-ig-ga2
UntN TZ 27,UntN_TZ_27_00022,a-gi
UntN TZ 27,UntN_TZ_27_00023,si-ia-an
UntN TZ 27,UntN_TZ_27_00024,u2-pa-at
UntN TZ 27,UntN_TZ_27_00025,hu-us-si-ip-me
UntN TZ 27,UntN_TZ_27_00026,ku-ši-ih
UntN TZ 27,UntN_TZ_27_00027,(d)hi-iš-mi-di-ik
UntN TZ 27,UntN_TZ_27_00028,(d)ru-hu-ra-tir
UntN TZ 27,UntN_TZ_27_00029,si-ia-an-ku-uk-ra
UntN TZ 27,UntN_TZ_27_00030,in
UntN TZ 27,UntN_TZ_27_00031,tu4-ni-ih
UntN TZ 27,UntN_TZ_27_00032,ha-di-en
UntN TZ 27,UntN_TZ_27_00033,ha-ap-ši
UntN TZ 27,UntN_TZ_27_00034,ir
UntN TZ 27,UntN_TZ_27_00035,su-kar-tah
UntN TZ 27,UntN_TZ_27_00036,hu-ut-tak-ha-li-ik
UntN TZ 27,UntN_TZ_27_00037,u2-me
UntN TZ 27,UntN_TZ_27_00038,(d)hi-iš-mi-di-ik
UntN TZ 27,UntN_TZ_27_00039,(d)ru-hu-ra-tir
UntN TZ 27,UntN_TZ_27_00040,ul-li-na6
UntN TZ 27,UntN_TZ_27_00041,te-la-ak-ni
UntN TZ 28,UntN_TZ_28_00001,u2
UntN TZ 28,UntN_TZ_28_00002,(m)un-taš-dingir-gal
UntN TZ 28,UntN_TZ_28_00003,ša-ak
UntN TZ 28,UntN_TZ_28_00004,(d)hu-um-ban-um-me-en-na-ki
UntN TZ 28,UntN_TZ_28_00005,su-un-ki-ik
UntN TZ 28,UntN_TZ_28_00006,an-za-an
UntN TZ 28,UntN_TZ_28_00007,šu-šu-un-ka
UntN TZ 28,UntN_TZ_28_00008,ta-ak-me
UntN TZ 28,UntN_TZ_28_00009,u2-me
UntN TZ 28,UntN_TZ_28_00010,tu4-ur
UntN TZ 28,UntN_TZ_28_00011,hi-ih
UntN TZ 28,UntN_TZ_28_00012,si-it-me
UntN TZ 28,UntN_TZ_28_00013,u2-me
UntN TZ 28,UntN_TZ_28_00014,šu-ul-lu-me-en-ga
UntN TZ 28,UntN_TZ_28_00015,az-ki-it
UntN TZ 28,UntN_TZ_28_00016,tu4-ur
UntN TZ 28,UntN_TZ_28_00017,sah-ri
UntN TZ 28,UntN_TZ_28_00018,hu-šu-ia
UntN TZ 28,UntN_TZ_28_00019,in-gi
UntN TZ 28,UntN_TZ_28_00020,hi-en-ga
UntN TZ 28,UntN_TZ_28_00021,in-di-ik-ka
UntN TZ 28,UntN_TZ_28_00022,a-gi
UntN TZ 28,UntN_TZ_28_00023,si-a-an
UntN TZ 28,UntN_TZ_28_00024,(d)hu-um-ban-me
UntN TZ 28,UntN_TZ_28_00025,u2-pa-at
UntN TZ 28,UntN_TZ_28_00026,hu-us-si-ip-me
UntN TZ 28,UntN_TZ_28_00027,ku-ši-ih
UntN TZ 28,UntN_TZ_28_00028,(d)hu-um-ban
UntN TZ 28,UntN_TZ_28_00029,si-a-an-ku-uk-ra
UntN TZ 28,UntN_TZ_28_00030,in
UntN TZ 28,UntN_TZ_28_00031,tu4-ni-ih
UntN TZ 28,UntN_TZ_28_00032,hu-ut-tak-ha-li-ik
UntN TZ 28,UntN_TZ_28_00033,u2-me
UntN TZ 28,UntN_TZ_28_00034,(d)hu-um-ban
UntN TZ 28,UntN_TZ_28_00035,ul-li-na
UntN TZ 28,UntN_TZ_28_00036,te-la-ak-ni
UntN TZ 29,UntN_TZ_29_00001,u3
UntN TZ 29,UntN_TZ_29_00002,(m)un-taš-dingir-gal
UntN TZ 29,UntN_TZ_29_00003,ša-ak
UntN TZ 29,UntN_TZ_29_00004,(m)hu-ban-nu-me-na-ki
UntN TZ 29,UntN_TZ_29_00005,su-un-ki-ik
UntN TZ 29,UntN_TZ_29_00006,an-za-an
UntN TZ 29,UntN_TZ_29_00007,šu-šu-un-ka
UntN TZ 29,UntN_TZ_29_00008,ta-ak-me
UntN TZ 29,UntN_TZ_29_00009,u2-me
UntN TZ 29,UntN_TZ_29_00010,tu4-ur
UntN TZ 29,UntN_TZ_29_00011,hi-ih
UntN TZ 29,UntN_TZ_29_00012,si-it-me
UntN TZ 29,UntN_TZ_29_00013,u2-me
UntN TZ 29,UntN_TZ_29_00014,šu-ul-lu-me-ga
UntN TZ 29,UntN_TZ_29_00015,az-ki-it
UntN TZ 29,UntN_TZ_29_00016,tu4-ur
UntN TZ 29,UntN_TZ_29_00017,sah-ri
UntN TZ 29,UntN_TZ_29_00018,hu-šu-ia
UntN TZ 29,UntN_TZ_29_00019,in-gi
UntN TZ 29,UntN_TZ_29_00020,hi-en-ga
UntN TZ 29,UntN_TZ_29_00021,in-di-ig-ga
UntN TZ 29,UntN_TZ_29_00022,a-gi
UntN TZ 29,UntN_TZ_29_00023,si-ia-an
UntN TZ 29,UntN_TZ_29_00024,u2-pa-at
UntN TZ 29,UntN_TZ_29_00025,hu-us-si-ip-me
UntN TZ 29,UntN_TZ_29_00026,ku-ši-ih
UntN TZ 29,UntN_TZ_29_00027,(d)na-bi-um
UntN TZ 29,UntN_TZ_29_00028,si-ia-an-ku-uk-ra
UntN TZ 29,UntN_TZ_29_00029,in
UntN TZ 29,UntN_TZ_29_00030,tu4-ni-ih
UntN TZ 29,UntN_TZ_29_00031,hu-ut-tak-ha-li-ik
UntN TZ 29,UntN_TZ_29_00032,u2-me
UntN TZ 29,UntN_TZ_29_00033,(d)na-bi-um
UntN TZ 29,UntN_TZ_29_00034,ul-li-na
UntN TZ 29,UntN_TZ_29_00035,te-la-ak
UntN TZ 30,UntN_TZ_30_00001,u3
UntN TZ 30,UntN_TZ_30_00002,(m)un-taš-dingir-gal
UntN TZ 30,UntN_TZ_30_00003,ša-ak
UntN TZ 30,UntN_TZ_30_00004,(m)hu-ban-nu-me-na-ki
UntN TZ 30,UntN_TZ_30_00005,zu-un-ki-ik
UntN TZ 30,UntN_TZ_30_00006,an-za-an
UntN TZ 30,UntN_TZ_30_00007,šu-šu-un-ka
UntN TZ 30,UntN_TZ_30_00008,ta-ak-me
UntN TZ 30,UntN_TZ_30_00009,u2-me
UntN TZ 30,UntN_TZ_30_00010,tu4-ur
UntN TZ 30,UntN_TZ_30_00011,hi-ih2
UntN TZ 30,UntN_TZ_30_00012,si-it-me
UntN TZ 30,UntN_TZ_30_00013,u2-me
UntN TZ 30,UntN_TZ_30_00014,šu-ul-lu-me-ga
UntN TZ 30,UntN_TZ_30_00015,az-ki-it
UntN TZ 30,UntN_TZ_30_00016,tu4-ur
UntN TZ 30,UntN_TZ_30_00017,sah-ri
UntN TZ 30,UntN_TZ_30_00018,hu-šu-ia
UntN TZ 30,UntN_TZ_30_00019,in-gi
UntN TZ 30,UntN_TZ_30_00020,hi-en-ga
UntN TZ 30,UntN_TZ_30_00021,in-di-ig-ga
UntN TZ 30,UntN_TZ_30_00022,a-ak
UntN TZ 30,UntN_TZ_30_00023,si-ia-an
UntN TZ 30,UntN_TZ_30_00024,u2-pa-at
UntN TZ 30,UntN_TZ_30_00025,hu-us-si-ip-me
UntN TZ 30,UntN_TZ_30_00026,ku-ši-ih
UntN TZ 30,UntN_TZ_30_00027,(d)PA.TUG2
UntN TZ 30,UntN_TZ_30_00028,si-ia-an-ku-uk-ra
UntN TZ 30,UntN_TZ_30_00029,in
UntN TZ 30,UntN_TZ_30_00030,tu4-ni-ih
UntN TZ 30,UntN_TZ_30_00031,hu-ut-tak-ha-li-ik
UntN TZ 30,UntN_TZ_30_00032,u2-me
UntN TZ 30,UntN_TZ_30_00033,(d)PA.TUG2
UntN TZ 30,UntN_TZ_30_00034,ul-li-na
UntN TZ 30,UntN_TZ_30_00035,te-la-ak
UntN TZ 31,UntN_TZ_31_00001,u2
UntN TZ 31,UntN_TZ_31_00002,(m)un-taš-dingir-gal
UntN TZ 31,UntN_TZ_31_00003,ša-ak
UntN TZ 31,UntN_TZ_31_00004,(md)hu-um-ban-nu-me-na-ki
UntN TZ 31,UntN_TZ_31_00005,zu-un-ki-ik
UntN TZ 31,UntN_TZ_31_00006,an-za-an
UntN TZ 31,UntN_TZ_31_00007,šu-šu-un-ka
UntN TZ 31,UntN_TZ_31_00008,mu-ur-ti
UntN TZ 31,UntN_TZ_31_00009,ip-il-la-ti-ma
UntN TZ 31,UntN_TZ_31_00010,ku-ši-ih
UntN TZ 31,UntN_TZ_31_00011,(d)PA.TUG2
UntN TZ 31,UntN_TZ_31_00012,li-li-ra
UntN TZ 31,UntN_TZ_31_00013,ha-al
UntN TZ 31,UntN_TZ_31_00014,ha-ap-pa-ti-iš
UntN TZ 31,UntN_TZ_31_00015,pa-ap-pa-ra-na
UntN TZ 31,UntN_TZ_31_00016,(m)un-taš-dingir-gal
UntN TZ 31,UntN_TZ_31_00017,uk-ku-ri
UntN TZ 31,UntN_TZ_31_00018,ir
UntN TZ 31,UntN_TZ_31_00019,mu-ur-ta-an-ra
UntN TZ 31,UntN_TZ_31_00020,hu-ut-tak-ha-li-ik
UntN TZ 31,UntN_TZ_31_00021,u2-me
UntN TZ 31,UntN_TZ_31_00022,(d)PA.TUG2
UntN TZ 31,UntN_TZ_31_00023,li-na
UntN TZ 31,UntN_TZ_31_00024,te-la-ak-ni
UntN TZ 32,UntN_TZ_32_00001,u2
UntN TZ 32,UntN_TZ_32_00002,(m)un-taš-dingir-gal
UntN TZ 32,UntN_TZ_32_00003,si-ia-an
UntN TZ 32,UntN_TZ_32_00004,(d)in-na-na
UntN TZ 32,UntN_TZ_32_00005,be-el-ti
UntN TZ 32,UntN_TZ_32_00006,ap-pu-ki-me
UntN TZ 32,UntN_TZ_32_00007,ku-ši-ih
UntN TZ 32,UntN_TZ_32_00008,(d)in-na-na
UntN TZ 32,UntN_TZ_32_00009,be-el-ti
UntN TZ 32,UntN_TZ_32_00010,ap-pu-ki-i
UntN TZ 32,UntN_TZ_32_00011,ir
UntN TZ 32,UntN_TZ_32_00012,ša-ri-ih
UntN TZ 32,UntN_TZ_32_00013,ir
UntN TZ 32,UntN_TZ_32_00014,a-ha-ar
UntN TZ 32,UntN_TZ_32_00015,mu-ur-tah
UntN TZ 32,UntN_TZ_32_00016,hu-pi-e
UntN TZ 32,UntN_TZ_32_00017,pi-ip-ši-ia
UntN TZ 32,UntN_TZ_32_00018,pi-ip-li-ih
UntN TZ 32,UntN_TZ_32_00019,hu-ut-ta-ak-ha-li-ik
UntN TZ 32,UntN_TZ_32_00020,u2-me
UntN TZ 32,UntN_TZ_32_00021,li-ni-en
UntN TZ 32,UntN_TZ_32_00022,te-la-ak-ni
UntN TZ 33,UntN_TZ_33_00001,u2
UntN TZ 33,UntN_TZ_33_00002,(m)un-taš-dingir-gal
UntN TZ 33,UntN_TZ_33_00003,ša-ak
UntN TZ 33,UntN_TZ_33_00004,(md)hu-um-ban-um-me-na-gi
UntN TZ 33,UntN_TZ_33_00005,su-un-ki-ik
UntN TZ 33,UntN_TZ_33_00006,an-za-an
UntN TZ 33,UntN_TZ_33_00007,šu-šu-un-ka
UntN TZ 33,UntN_TZ_33_00008,pu-uk-ši
UntN TZ 33,UntN_TZ_33_00009,ta-ak-ki-ip-pi
UntN TZ 33,UntN_TZ_33_00010,u2-pa-at
UntN TZ 33,UntN_TZ_33_00011,hu-us-si-ip-me
UntN TZ 33,UntN_TZ_33_00012,ku-ši-ih
UntN TZ 33,UntN_TZ_33_00013,(d)su-un-ki-ir-ri-ša-ar-ra
UntN TZ 33,UntN_TZ_33_00014,in
UntN TZ 33,UntN_TZ_33_00015,du-ni-ih
UntN TZ 34,UntN_TZ_34_00001,u2
UntN TZ 34,UntN_TZ_34_00002,(m)un-taš-dingir-gal
UntN TZ 34,UntN_TZ_34_00003,ša-ak
UntN TZ 34,UntN_TZ_34_00004,(m)hu-ban-um-me-na-ki
UntN TZ 34,UntN_TZ_34_00005,su-un-ki-ik
UntN TZ 34,UntN_TZ_34_00006,an-za-an
UntN TZ 34,UntN_TZ_34_00007,šu-šu-un-ka
UntN TZ 34,UntN_TZ_34_00008,ta-ak-me
UntN TZ 34,UntN_TZ_34_00009,u2-me
UntN TZ 34,UntN_TZ_34_00010,tu4-ur
UntN TZ 34,UntN_TZ_34_00011,hi-ih
UntN TZ 34,UntN_TZ_34_00012,si-it-me
UntN TZ 34,UntN_TZ_34_00013,u2-me
UntN TZ 34,UntN_TZ_34_00014,šu-ul-lu-me-ga
UntN TZ 34,UntN_TZ_34_00015,az-ki-it
UntN TZ 34,UntN_TZ_34_00016,tu4-ur
UntN TZ 34,UntN_TZ_34_00017,sah-ri
UntN TZ 34,UntN_TZ_34_00018,hu-šu-ia
UntN TZ 34,UntN_TZ_34_00019,in-gi
UntN TZ 34,UntN_TZ_34_00020,hi-en-ga
UntN TZ 34,UntN_TZ_34_00021,in-di-ik-ka
UntN TZ 34,UntN_TZ_34_00022,a-gi
UntN TZ 34,UntN_TZ_34_00023,si-a-an
UntN TZ 34,UntN_TZ_34_00024,u2-pa-at
UntN TZ 34,UntN_TZ_34_00025,hu-us-si-ip-me
UntN TZ 34,UntN_TZ_34_00026,ku-ši-ih
UntN TZ 34,UntN_TZ_34_00027,(d)nin-e2-gal
UntN TZ 34,UntN_TZ_34_00028,si-a-an-ku-uk-ra
UntN TZ 34,UntN_TZ_34_00029,in
UntN TZ 34,UntN_TZ_34_00030,tu4-ni-ih
UntN TZ 34,UntN_TZ_34_00031,hu-ut-tak-ha-li-ik
UntN TZ 34,UntN_TZ_34_00032,u2-me
UntN TZ 34,UntN_TZ_34_00033,(d)nin-e2-gal
UntN TZ 34,UntN_TZ_34_00034,ul-li-na
UntN TZ 34,UntN_TZ_34_00035,te-la-ak-ni
UntN TZ 35,UntN_TZ_35_00001,u2
UntN TZ 35,UntN_TZ_35_00002,(m)un-taš-dingir-gal
UntN TZ 35,UntN_TZ_35_00003,ša-ak
UntN TZ 35,UntN_TZ_35_00004,(d)hu-ban-[um]-me-na-ki
UntN TZ 35,UntN_TZ_35_00005,su-un-ki-ik
UntN TZ 35,UntN_TZ_35_00006,an-za-an
UntN TZ 35,UntN_TZ_35_00007,šu-šu-un-ka
UntN TZ 35,UntN_TZ_35_00008,ta-ak-me
UntN TZ 35,UntN_TZ_35_00009,u2-me
UntN TZ 35,UntN_TZ_35_00010,tu4-[ur]
UntN TZ 35,UntN_TZ_35_00011,hi-ih
UntN TZ 35,UntN_TZ_35_00012,si-it-me
UntN TZ 35,UntN_TZ_35_00013,u2-me
UntN TZ 35,UntN_TZ_35_00014,šu-ul-lu-me-en-ga
UntN TZ 35,UntN_TZ_35_00015,az-ki-it
UntN TZ 35,UntN_TZ_35_00016,tu4-ur
UntN TZ 35,UntN_TZ_35_00017,sah-ri
UntN TZ 35,UntN_TZ_35_00018,hu-šu-ia
UntN TZ 35,UntN_TZ_35_00019,in-gi
UntN TZ 35,UntN_TZ_35_00020,hi-en-ga
UntN TZ 35,UntN_TZ_35_00021,in-di-ik-ka
UntN TZ 35,UntN_TZ_35_00022,a-gi
UntN TZ 35,UntN_TZ_35_00023,si-a-an
UntN TZ 35,UntN_TZ_35_00024,u2-pa-at
UntN TZ 35,UntN_TZ_35_00025,hu-us-si-ip-me
UntN TZ 35,UntN_TZ_35_00026,ku-ši-ih
UntN TZ 35,UntN_TZ_35_00027,(d)ma-an-za-at
UntN TZ 35,UntN_TZ_35_00028,si-a-an-ku-uk-ra
UntN TZ 35,UntN_TZ_35_00029,in
UntN TZ 35,UntN_TZ_35_00030,tu4-ni-ih
UntN TZ 35,UntN_TZ_35_00031,e[l?-x-x]-at-tu4
UntN TZ 35,UntN_TZ_35_00032,ir
UntN TZ 35,UntN_TZ_35_00033,a-ha-ar
UntN TZ 35,UntN_TZ_35_00034,hi?-[…]
UntN TZ 35,UntN_TZ_35_00035,h[u-ut-tak-h]a-li-ik
UntN TZ 35,UntN_TZ_35_00036,u2-me
UntN TZ 35,UntN_TZ_35_00037,(d)ma-an-za-at
UntN TZ 35,UntN_TZ_35_00038,ul-li-na
UntN TZ 35,UntN_TZ_35_00039,te-la-ak-ni
UntN TZ 36,UntN_TZ_36_00001,u3
UntN TZ 36,UntN_TZ_36_00002,(m)un-taš-dingir-gal
UntN TZ 36,UntN_TZ_36_00003,ša-ak
UntN TZ 36,UntN_TZ_36_00004,(d)hu-ban-nu-me-na-ki
UntN TZ 36,UntN_TZ_36_00005,su-un-ki-ik
UntN TZ 36,UntN_TZ_36_00006,an-za-an
UntN TZ 36,UntN_TZ_36_00007,šu-šu-un-ka
UntN TZ 36,UntN_TZ_36_00008,si-ia-an
UntN TZ 36,UntN_TZ_36_00009,ku-ši-ih
UntN TZ 36,UntN_TZ_36_00010,(d)ši-ia-šu-um
UntN TZ 36,UntN_TZ_36_00011,si-ia-an-ku-uk-ra
UntN TZ 36,UntN_TZ_36_00012,in
UntN TZ 36,UntN_TZ_36_00013,du-ni-ih
UntN TZ 36,UntN_TZ_36_00014,hu-ut-tak-ha-li-ik
UntN TZ 36,UntN_TZ_36_00015,u2-me
UntN TZ 36,UntN_TZ_36_00016,(d)ši-ia-šu-um
UntN TZ 36,UntN_TZ_36_00017,si-ia-an-ku-uk-ra
UntN TZ 36,UntN_TZ_36_00018,ul-li-na
UntN TZ 36,UntN_TZ_36_00019,te-la-ak-ni
UntN TZ 37,UntN_TZ_37_00001,u2
UntN TZ 37,UntN_TZ_37_00002,(m)un-taš-dingir-gal
UntN TZ 37,UntN_TZ_37_00003,si-ia-an
UntN TZ 37,UntN_TZ_37_00004,(d)da-mu-si
UntN TZ 37,UntN_TZ_37_00005,a-ak
UntN TZ 37,UntN_TZ_37_00006,(d)be-li-li-me
UntN TZ 37,UntN_TZ_37_00007,ku-ši-ih
UntN TZ 37,UntN_TZ_37_00008,a-pu-un
UntN TZ 37,UntN_TZ_37_00009,ša-ri-ih
UntN TZ 37,UntN_TZ_37_00010,a-pu-un
UntN TZ 37,UntN_TZ_37_00011,a-ha-an
UntN TZ 37,UntN_TZ_37_00012,mu-ur-ta-ah
UntN TZ 37,UntN_TZ_37_00013,hu-pi-e
UntN TZ 37,UntN_TZ_37_00014,a-pi-me
UntN TZ 37,UntN_TZ_37_00015,pi-ip-ši-ia
UntN TZ 37,UntN_TZ_37_00016,ta-at-ta-ah
UntN TZ 37,UntN_TZ_37_00017,hu-ut-ta-ak-ha-li-ik
UntN TZ 37,UntN_TZ_37_00018,u2-me
UntN TZ 37,UntN_TZ_37_00019,li-na-pu-un
UntN TZ 37,UntN_TZ_37_00020,te-la-ak-ni
UntN TZ 38,UntN_TZ_38_00001,[u2
UntN TZ 38,UntN_TZ_38_00002,(m)un-taš-dingir-gal
UntN TZ 38,UntN_TZ_38_00003,ša-ak
UntN TZ 38,UntN_TZ_38_00004,(md)hu-um-ban-nu-me]-na-gi
UntN TZ 38,UntN_TZ_38_00005,zu-un-ki-ik
UntN TZ 38,UntN_TZ_38_00006,an-za-an
UntN TZ 38,UntN_TZ_38_00007,[šu-šu-un-ka
UntN TZ 38,UntN_TZ_38_00008,si-ia-an
UntN TZ 38,UntN_TZ_38_00009,u2-pa-at]
UntN TZ 38,UntN_TZ_38_00010,hu-us-si-ip-me
UntN TZ 38,UntN_TZ_38_00011,ku-ši-ih
UntN TZ 38,UntN_TZ_38_00012,(d)ki-la-ah-šu-pi-ir
UntN TZ 38,UntN_TZ_38_00013,[li-mi-in-ra
UntN TZ 38,UntN_TZ_38_00014,du-ni-ih
UntN TZ 38,UntN_TZ_38_00015,hu-ut2-tak-ha-li]-ik
UntN TZ 38,UntN_TZ_38_00016,u2-me
UntN TZ 38,UntN_TZ_38_00017,(d)ki-la-ah-šu-pi-ir
UntN TZ 38,UntN_TZ_38_00018,si-ia-an-[ku-uk-ra
UntN TZ 38,UntN_TZ_38_00019,li-na
UntN TZ 38,UntN_TZ_38_00020,te-la-ak-ni
UntN TZ 38,UntN_TZ_38_00021,pi-el]
UntN TZ 38,UntN_TZ_38_00022,ki-it-ti-im-ma
UntN TZ 38,UntN_TZ_38_00023,na-a
UntN TZ 38,UntN_TZ_38_00024,me-lu-uk-ra
UntN TZ 38,UntN_TZ_38_00025,[a-ak
UntN TZ 38,UntN_TZ_38_00026,zu-un-ki-me
UntN TZ 38,UntN_TZ_38_00027,tu4-ur
UntN TZ 38,UntN_TZ_38_00028,hi-ih
UntN TZ 38,UntN_TZ_38_00029,si]-it-tim
UntN TZ 38,UntN_TZ_38_00030,gi-ri-ni
UntN TZ 38,UntN_TZ_38_00031,in
UntN TZ 38,UntN_TZ_38_00032,hi-ih-ni
UntN TZ 39,UntN_TZ_39_00001,u2
UntN TZ 39,UntN_TZ_39_00002,(m)un-t[aš]-dingir-gal
UntN TZ 39,UntN_TZ_39_00003,ša-ak
UntN TZ 39,UntN_TZ_39_00004,[…]
UntN TZ 39,UntN_TZ_39_00005,su-un-ki-i[k]
UntN TZ 39,UntN_TZ_39_00006,an-za-an
UntN TZ 39,UntN_TZ_39_00007,š[u-šu-un-ka
UntN TZ 39,UntN_TZ_39_00008,[…]
UntN TZ 39,UntN_TZ_39_00009,li?-ki?-ri?-en?
UntN TZ 39,UntN_TZ_39_00010,ku-ši-ih
UntN TZ 39,UntN_TZ_39_00011,(d)[…]
UntN TZ 39,UntN_TZ_39_00012,[h]a-li-ik
UntN TZ 39,UntN_TZ_39_00013,u2-me
UntN TZ 39,UntN_TZ_39_00014,e
UntN TZ 39,UntN_TZ_39_00015,(d)[…
UntN TZ 39,UntN_TZ_39_00016,]
UntN TZ 40,UntN_TZ_40_00001,u2
UntN TZ 40,UntN_TZ_40_00002,(m)un-taš-dingir-gal
UntN TZ 40,UntN_TZ_40_00003,ša-ak
UntN TZ 40,UntN_TZ_40_00004,(md)hu-um-ban-nu-me-en-na-ki
UntN TZ 40,UntN_TZ_40_00005,su-un-ki-ik
UntN TZ 40,UntN_TZ_40_00006,an-za-an
UntN TZ 40,UntN_TZ_40_00007,šu-šu-un-ka
UntN TZ 40,UntN_TZ_40_00008,ki?-iz?-zu-um
UntN TZ 40,UntN_TZ_40_00009,mu-ši-a
UntN TZ 40,UntN_TZ_40_00010,ap-pa
UntN TZ 40,UntN_TZ_40_00011,su-un-ki-ip
UntN TZ 40,UntN_TZ_40_00012,u2-ri-[pu]-up
UntN TZ 40,UntN_TZ_40_00013,um-me
UntN TZ 40,UntN_TZ_40_00014,hu-uh-tah-ša
UntN TZ 40,UntN_TZ_40_00015,u2
UntN TZ 40,UntN_TZ_40_00016,hu-uh-tah
UntN TZ 40,UntN_TZ_40_00017,ha-li-ih
UntN TZ 40,UntN_TZ_40_00018,si-a-an-ku-uk
UntN TZ 40,UntN_TZ_40_00019,[ri?]-mu-um
UntN TZ 40,UntN_TZ_40_00020,la-am-li-e-ma
UntN TZ 40,UntN_TZ_40_00021,zu-uz-ka-tah
UntN TZ 40,UntN_TZ_40_00022,(d)in-šu-uš-na-ak
UntN TZ 40,UntN_TZ_40_00023,te-ip-ti
UntN TZ 40,UntN_TZ_40_00024,si-a-ku-uk
UntN TZ 40,UntN_TZ_40_00025,la-ha-ak-ir-ra
UntN TZ 40,UntN_TZ_40_00026,u2
UntN TZ 40,UntN_TZ_40_00027,tu4-ni-ih
UntN TZ 40,UntN_TZ_40_00028,ta-ak-[me]
UntN TZ 40,UntN_TZ_40_00029,u2-me
UntN TZ 40,UntN_TZ_40_00030,tu4-ur
UntN TZ 40,UntN_TZ_40_00031,hi-ih
UntN TZ 40,UntN_TZ_40_00032,si-it-me
UntN TZ 40,UntN_TZ_40_00033,u2-me
UntN TZ 40,UntN_TZ_40_00034,[šu]-lu-me-en-[ga]
UntN TZ 40,UntN_TZ_40_00035,az-ki-it
UntN TZ 40,UntN_TZ_40_00036,tu4-ur
UntN TZ 40,UntN_TZ_40_00037,sa-ah-ri
UntN TZ 40,UntN_TZ_40_00038,hu-šu-ia
UntN TZ 40,UntN_TZ_40_00039,in-gi
UntN TZ 40,UntN_TZ_40_00040,hi-en-ka
UntN TZ 40,UntN_TZ_40_00041,in-ti-ig-ga
UntN TZ 40,UntN_TZ_40_00042,[a-gi]
